date,medicine_id,medicine_name,category,unit_price,lead_time_days,opening_stock,units_sold,received_qty,closing_stock,stockout,lag_1,lag_7,rolling_7,rolling_14,rolling_30,demand_std,month,day_of_week,holiday,supplier_delay_rate,future_7d_demand,stockout_risk
2025-05-06,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,543,61,0,482,0,61.0,74.0,71.42857142857143,71.57142857142857,73.0,6.89162575119297,5,1,0,0.18228110631751926,505.0,1
2025-05-07,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,482,93,0,389,0,61.0,75.0,69.57142857142857,70.35714285714286,73.1,7.164089322738544,5,2,0,0.17972125711220965,488.0,1
2025-05-08,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,389,65,0,324,0,93.0,82.0,72.14285714285714,72.21428571428571,73.6,9.283389396191419,5,3,0,0.14226593538403529,514.0,1
2025-05-09,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,324,90,514,748,0,65.0,64.0,69.71428571428571,71.64285714285714,73.6,9.475532401174874,5,4,0,0.13423497647738025,512.0,0
2025-05-10,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,748,69,0,679,0,90.0,71.0,73.42857142857143,72.92857142857143,74.06666666666666,10.673217997285683,5,5,0,0.15683797902259028,508.0,0
2025-05-11,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,679,69,0,610,0,69.0,73.0,73.14285714285714,73.0,74.03333333333333,10.640994748178848,5,6,0,0.08272489752205651,522.0,0
2025-05-12,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,610,75,0,535,0,69.0,61.0,72.57142857142857,73.57142857142857,74.03333333333333,10.150515604291616,5,0,0,0.17531883005132662,523.0,0
2025-05-13,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,535,62,0,473,0,75.0,61.0,74.57142857142857,73.0,74.76666666666667,9.79795897113274,5,1,0,0.15889804077099334,514.0,1
2025-05-14,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,473,84,0,389,0,62.0,93.0,74.71428571428571,72.14285714285714,71.93333333333334,10.219567527031709,5,2,0,0.10040588372573662,573.0,1
2025-05-15,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,389,124,0,265,0,84.0,65.0,73.42857142857143,72.78571428571429,72.33333333333333,10.685565903653359,5,3,0,0.15628362286103,581.0,1
2025-05-16,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,265,98,547,714,0,124.0,90.0,81.85714285714286,75.78571428571429,73.93333333333334,17.31241693755614,5,4,0,0.15193633418151653,584.0,0
2025-05-17,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,714,72,0,642,0,98.0,69.0,83.0,78.21428571428571,75.26666666666667,17.906503208132452,5,5,0,0.174559993791444,589.0,0
2025-05-18,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,642,74,0,568,0,72.0,69.0,83.42857142857143,78.28571428571429,75.33333333333333,17.877482921384548,5,6,0,0.18049730006680298,601.0,1
2025-05-19,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,568,87,0,481,0,74.0,75.0,84.14285714285714,78.35714285714286,75.43333333333334,17.856725269842677,5,0,0,0.1104103352657634,668.0,1
2025-05-20,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,481,129,0,352,0,87.0,62.0,85.85714285714286,80.21428571428571,75.63333333333334,17.254558244701048,5,1,0,0.1777373114859454,662.0,1
2025-05-21,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,352,78,0,274,0,129.0,84.0,95.42857142857143,85.07142857142857,77.9,20.66384537046545,5,2,0,0.1018514993135782,612.0,1
2025-05-22,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,274,74,597,797,0,78.0,124.0,94.57142857142857,84.0,77.73333333333333,20.60993039214911,5,3,0,0.1273055332743451,599.0,0
2025-05-23,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,797,85,0,712,0,74.0,98.0,87.42857142857143,84.64285714285714,77.6,20.105900943435824,5,4,0,0.13911760256386324,582.0,0
2025-05-24,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,712,55,0,657,0,85.0,72.0,85.57142857142857,84.28571428571429,78.2,20.047745207680805,5,5,0,0.17659175225244905,573.0,0
2025-05-25,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,657,65,0,592,0,55.0,74.0,83.14285714285714,83.28571428571429,77.6,21.18573021718075,5,6,0,0.18812969659251005,552.0,0
2025-05-26,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,592,66,0,526,0,65.0,87.0,81.85714285714286,83.0,77.36666666666666,21.418898915892747,5,0,0,0.08206599598178155,489.0,0
2025-05-27,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,526,66,0,460,0,66.0,129.0,78.85714285714286,82.35714285714286,77.3,21.808985949187754,5,1,0,0.16846934000546326,493.0,1
2025-05-28,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,460,82,0,378,0,66.0,78.0,69.85714285714286,82.64285714285714,77.46666666666667,21.54639767448966,5,2,0,0.185302534886319,485.0,1
2025-05-29,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,378,66,0,312,0,82.0,74.0,70.42857142857143,82.5,77.43333333333334,21.54333736019991,5,3,0,0.1945166391014796,475.0,1
2025-05-30,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,312,75,580,817,0,66.0,85.0,69.28571428571429,78.35714285714286,77.16666666666667,18.278222194551823,5,4,0,0.11214670296514107,546.0,0
2025-05-31,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,817,126,0,691,0,75.0,55.0,67.85714285714286,76.71428571428571,77.16666666666667,17.38889376509117,5,5,0,0.10075524643690169,541.0,0
2025-06-01,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,691,60,0,631,0,126.0,65.0,78.0,80.57142857142857,78.63333333333334,21.713924230652225,6,6,0,0.13987338307355623,548.0,0
2025-06-02,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,631,73,0,558,0,60.0,66.0,77.28571428571429,79.57142857142857,78.5,22.352815295804508,6,0,0,0.18812039705587458,571.0,1
2025-06-03,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,558,89,0,469,0,73.0,66.0,78.28571428571429,78.57142857142857,78.56666666666666,22.308033343357543,6,1,0,0.11787362775722185,564.0,1
2025-06-04,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,469,75,0,394,0,89.0,82.0,81.57142857142857,75.71428571428571,79.1,17.366761229555603,6,2,0,0.1406072845039512,576.0,1
2025-06-05,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,394,78,0,316,0,75.0,66.0,80.57142857142857,75.5,79.56666666666666,17.354892903510173,6,3,0,0.19946659648003146,578.0,1
2025-06-06,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,316,77,562,801,0,78.0,75.0,82.28571428571429,75.78571428571429,80.13333333333334,17.361223687058697,6,4,0,0.1347238738877071,521.0,0
2025-06-07,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,801,69,0,732,0,77.0,126.0,82.57142857142857,75.21428571428571,79.6,17.165164058139883,6,5,0,0.15539007185682174,529.0,0
2025-06-08,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,732,68,0,664,0,69.0,60.0,74.42857142857143,76.21428571428571,79.73333333333333,16.28202676586658,6,6,0,0.19947148459692488,531.0,0
2025-06-09,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,664,75,0,589,0,68.0,73.0,75.57142857142857,76.42857142857143,79.0,16.142225019229187,6,0,0,0.12407102678208352,522.0,0
2025-06-10,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,589,80,0,509,0,75.0,89.0,75.85714285714286,77.07142857142857,79.2,15.871911744260126,6,1,0,0.11275159912313519,510.0,1
2025-06-11,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,509,63,0,446,0,80.0,75.0,74.57142857142857,78.07142857142857,79.56666666666666,15.558644817959845,6,2,0,0.11392874579337933,496.0,1
2025-06-12,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,446,64,0,382,0,63.0,78.0,72.85714285714286,76.71428571428571,79.16666666666667,16.0116715671296,6,3,0,0.15404159428504197,490.0,1
2025-06-13,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,382,71,0,311,0,64.0,77.0,70.85714285714286,76.57142857142857,79.23333333333333,16.123152419922228,6,4,0,0.09952445758699337,481.0,1
2025-06-14,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,311,60,508,759,0,71.0,69.0,70.0,76.28571428571429,78.8,16.188450638215325,6,5,0,0.09974240996069202,473.0,0
2025-06-15,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,759,60,0,699,0,60.0,68.0,68.71428571428571,71.57142857142857,76.66666666666667,8.271492151817737,6,6,0,0.11121600038124323,540.0,0
2025-06-16,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,699,142,0,557,0,60.0,75.0,67.57142857142857,71.57142857142857,75.4,8.271492151817737,6,0,0,0.14491224672258632,533.0,0
2025-06-17,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,557,73,0,484,0,142.0,80.0,77.14285714285714,76.5,77.73333333333333,20.582853207314244,6,1,0,0.1813010976541236,542.0,1
2025-06-18,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,484,72,0,412,0,73.0,63.0,76.14285714285714,75.35714285714286,77.7,20.277335369084614,6,2,0,0.14351248927596505,558.0,1
2025-06-19,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,412,80,0,332,0,72.0,64.0,77.42857142857143,75.14285714285714,77.2,20.297241733250903,6,3,0,0.17391697434001574,571.0,1
2025-06-20,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,332,84,0,248,0,80.0,71.0,79.71428571428571,75.28571428571429,75.56666666666666,20.325915899237042,6,4,0,0.19490685179449307,590.0,1
2025-06-21,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,248,79,558,727,0,84.0,60.0,81.57142857142857,75.78571428571429,75.76666666666667,20.45700395925589,6,5,0,0.16880018188038193,593.0,0
2025-06-22,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,727,63,0,664,0,79.0,60.0,84.28571428571429,76.5,75.93333333333334,20.376268247456593,6,6,0,0.1571346243795352,531.0,0
2025-06-23,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,664,80,0,584,0,63.0,142.0,84.71428571428571,76.14285714285714,75.2,20.57951611473126,6,0,0,0.08098332881576444,542.0,0
2025-06-24,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,584,84,0,500,0,80.0,73.0,75.85714285714286,76.5,76.03333333333333,20.60153093639104,6,1,0,0.1338093637417725,538.0,1
2025-06-25,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,500,68,0,432,0,84.0,72.0,77.42857142857143,76.78571428571429,76.66666666666667,20.68138728953598,6,2,0,0.1121659384114436,533.0,1
2025-06-26,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,432,75,0,357,0,68.0,80.0,76.85714285714286,77.14285714285714,76.73333333333333,20.467073530456158,6,3,0,0.14149073582944655,530.0,1
2025-06-27,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,357,81,0,276,0,75.0,84.0,76.14285714285714,77.92857142857143,77.03333333333333,20.132118562193053,6,4,0,0.1941301360169908,521.0,1
2025-06-28,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,276,70,592,798,0,81.0,79.0,75.71428571428571,78.64285714285714,77.0,20.044593143431836,6,5,0,0.11845369327353666,516.0,0
2025-06-29,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,798,58,0,740,0,70.0,63.0,74.42857142857143,79.35714285714286,77.13333333333334,19.499929557494642,6,6,0,0.0992938491210849,518.0,0
2025-06-30,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,740,82,0,658,0,58.0,80.0,73.71428571428571,79.21428571428571,76.56666666666666,19.65932376733776,6,0,0,0.17910754334840207,501.0,0
2025-07-01,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,658,67,0,591,0,82.0,84.0,74.0,74.92857142857143,75.1,8.004463040793468,7,1,0,0.1988699583034923,505.0,0
2025-07-02,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,591,72,0,519,0,67.0,68.0,71.57142857142857,74.5,75.33333333333333,8.271824280234496,7,2,0,0.17360852262273285,498.0,0
2025-07-03,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,519,68,0,451,0,72.0,75.0,72.14285714285714,74.5,75.3,8.271824280234496,7,3,0,0.09660703916935834,496.0,1
2025-07-04,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,451,79,0,372,0,68.0,81.0,71.14285714285714,73.64285714285714,74.6,8.279791365423707,7,4,0,0.14608338227065532,478.0,1
2025-07-05,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,372,52,0,320,0,79.0,70.0,70.85714285714286,73.28571428571429,74.73333333333333,7.897697536220685,7,5,0,0.12862283019754014,487.0,1
2025-07-06,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,320,67,527,780,0,52.0,58.0,68.28571428571429,71.35714285714286,73.86666666666666,9.524116295425575,7,6,0,0.1560119290272704,479.0,0
2025-07-07,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,780,74,0,706,0,67.0,82.0,69.57142857142857,71.64285714285714,73.53333333333333,9.311755538500298,7,0,0,0.16023344573987797,495.0,0
2025-07-08,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,706,83,0,623,0,74.0,67.0,68.42857142857143,71.21428571428571,73.7,9.031386054528607,7,1,0,0.17685082507317845,487.0,0
2025-07-09,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,623,64,0,559,0,83.0,72.0,70.71428571428571,71.14285714285714,74.2,8.925823753039793,7,2,0,0.10881038203363518,486.0,0
2025-07-10,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,559,67,0,492,0,64.0,68.0,69.57142857142857,70.85714285714286,73.83333333333333,9.096551695409225,7,3,0,0.19576142378654676,492.0,1
2025-07-11,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,492,85,0,407,0,67.0,79.0,69.42857142857143,70.28571428571429,73.4,9.067512350131093,7,4,0,0.1057626943025361,514.0,1
2025-07-12,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,407,74,0,333,0,85.0,52.0,70.28571428571429,70.57142857142857,74.13333333333334,9.48451601063774,7,5,0,0.09489176139706004,516.0,1
2025-07-13,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,333,69,0,264,0,74.0,67.0,73.42857142857143,70.85714285714286,74.46666666666667,9.526135247163586,7,6,0,0.17946454925930705,517.0,1
2025-07-14,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,264,75,511,700,0,69.0,74.0,73.71428571428571,71.64285714285714,74.4,8.810894854205664,7,0,0,0.13558990117543956,552.0,0
2025-07-15,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,700,118,0,582,0,75.0,83.0,73.85714285714286,71.14285714285714,74.9,8.365286724196707,7,1,0,0.13882763248400481,570.0,0
2025-07-16,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,582,82,0,500,0,118.0,64.0,78.85714285714286,74.78571428571429,76.83333333333333,14.941828594862193,7,2,0,0.11824825563962782,581.0,1
2025-07-17,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,500,78,0,422,0,82.0,67.0,81.42857142857143,75.5,74.83333333333333,15.037133523892921,7,3,0,0.08556958783542154,565.0,1
2025-07-18,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,422,69,0,353,0,78.0,85.0,83.0,76.21428571428571,75.0,14.890257896348874,7,4,0,0.10323213011557186,570.0,1
2025-07-19,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,353,79,0,274,0,69.0,74.0,80.71428571428571,75.5,74.9,14.985890800246839,7,5,0,0.17139611753190412,562.0,1
2025-07-20,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,274,61,562,775,0,79.0,69.0,81.42857142857143,77.42857142857143,74.86666666666666,13.380320139404992,7,6,0,0.10692875728766572,558.0,0
2025-07-21,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,775,71,0,704,0,61.0,75.0,80.28571428571429,77.0,74.1,13.82862137853116,7,0,0,0.19911991004835675,529.0,0
2025-07-22,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,704,89,0,615,0,71.0,118.0,79.71428571428571,76.78571428571429,73.83333333333333,13.901735206737378,7,1,0,0.17434721240673068,514.0,0
2025-07-23,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,615,67,0,548,0,89.0,82.0,75.57142857142857,77.21428571428571,74.7,14.197391805044118,7,2,0,0.18183081771900222,506.0,0
2025-07-24,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,548,70,0,478,0,67.0,78.0,73.42857142857143,77.42857142857143,74.26666666666667,14.003924096834071,7,3,0,0.18479368281072567,511.0,1
2025-07-25,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,478,74,0,404,0,70.0,69.0,72.28571428571429,77.64285714285714,73.8,13.854225364110412,7,4,0,0.1662685365443719,500.0,1
2025-07-26,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,404,68,0,336,0,74.0,79.0,73.0,76.85714285714286,74.0,13.716117093837742,7,5,0,0.1359419364545838,496.0,1
2025-07-27,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,336,57,0,279,0,68.0,61.0,71.42857142857143,76.42857142857143,73.76666666666667,13.904699181954966,7,6,0,0.1900414795029151,496.0,1
2025-07-28,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,279,71,522,730,0,57.0,71.0,70.85714285714286,75.57142857142857,72.96666666666667,14.742478059697394,7,0,0,0.13118321301737929,480.0,0
2025-07-29,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,730,73,0,657,0,71.0,89.0,70.85714285714286,75.28571428571429,73.0,14.793078274489204,7,1,0,0.091498289479113,484.0,0
2025-07-30,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,657,71,0,586,0,73.0,67.0,68.57142857142857,72.07142857142857,73.5,8.231873192884821,7,2,0,0.15157314765954505,493.0,0
2025-07-31,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,586,79,0,507,0,71.0,70.0,69.14285714285714,71.28571428571429,73.13333333333334,7.720388306581156,7,3,0,0.09266777435288218,520.0,1
2025-08-01,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,507,101,0,406,0,79.0,74.0,70.42857142857143,71.35714285714286,73.53333333333333,7.791584640417549,8,4,0,0.15864660789510748,525.0,1
2025-08-02,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,406,73,0,333,0,101.0,68.0,74.28571428571429,73.64285714285714,74.5,11.056547957986357,8,5,0,0.199703210917968,533.0,1
2025-08-03,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,333,65,0,268,0,73.0,57.0,75.0,73.21428571428571,74.66666666666667,10.948681490189852,8,6,0,0.1610249579412122,528.0,1
2025-08-04,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,268,66,504,706,0,65.0,71.0,76.14285714285714,73.5,74.2,10.653637876331237,8,0,0,0.10526625208238152,543.0,0
2025-08-05,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,706,88,0,618,0,66.0,73.0,75.42857142857143,73.14285714285714,74.66666666666667,10.826300901452477,8,1,0,0.09654314146863763,570.0,0
2025-08-06,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,618,98,0,520,0,88.0,71.0,77.57142857142857,73.07142857142857,75.36666666666666,10.71637342297565,8,2,0,0.12276634280905671,552.0,1
2025-08-07,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,520,61,0,459,0,98.0,79.0,81.42857142857143,75.28571428571429,76.16666666666667,12.430907952658652,8,3,0,0.09749181993104718,526.0,1
2025-08-08,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,459,75,0,384,0,61.0,101.0,78.85714285714286,74.64285714285714,75.43333333333334,12.947272613638274,8,4,0,0.1483631963856114,524.0,1
2025-08-09,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,384,71,0,313,0,75.0,73.0,75.14285714285714,74.71428571428571,75.8,12.94621163137677,8,5,0,0.17397181323745817,530.0,1
2025-08-10,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,313,71,499,741,0,71.0,65.0,74.85714285714286,74.92857142857143,75.93333333333334,12.851005861346076,8,6,0,0.158976601597093,544.0,0
2025-08-11,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,741,80,0,661,0,71.0,66.0,75.71428571428571,75.92857142857143,75.46666666666667,11.854660139918252,8,0,0,0.15406382487570647,519.0,0
2025-08-12,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,661,63,0,598,0,80.0,88.0,77.71428571428571,76.57142857142857,75.66666666666667,11.810779207762083,8,1,0,0.13227277795251338,489.0,0
2025-08-13,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,598,68,0,530,0,63.0,98.0,74.14285714285714,75.85714285714286,75.46666666666667,12.33417480546906,8,2,0,0.10072750597241047,513.0,0
2025-08-14,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,530,85,0,445,0,68.0,61.0,69.85714285714286,75.64285714285714,75.23333333333333,12.450561574342062,8,3,0,0.1565335583444509,516.0,1
2025-08-15,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,445,78,0,367,0,85.0,75.0,73.28571428571429,76.07142857142857,74.13333333333334,12.676230243523221,8,4,0,0.13032173194850627,518.0,1
2025-08-16,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,367,73,0,294,0,78.0,71.0,73.71428571428571,74.42857142857143,74.0,10.500654087424065,8,5,0,0.11665537724613617,513.0,1
2025-08-17,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,294,66,521,749,0,73.0,71.0,74.0,74.42857142857143,73.83333333333333,10.500654087424065,8,6,0,0.15911435264770257,509.0,0
2025-08-18,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,749,76,0,673,0,66.0,80.0,73.28571428571429,74.5,73.73333333333333,10.43477912486004,8,0,0,0.12542432569807008,514.0,0
2025-08-19,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,673,68,0,605,0,76.0,63.0,72.71428571428571,75.21428571428571,73.63333333333334,10.14645501889941,8,1,0,0.10019964261710596,516.0,0
2025-08-20,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,605,70,0,535,0,68.0,68.0,73.42857142857143,73.78571428571429,73.86666666666666,9.601110283780626,8,2,0,0.13802162872101317,508.0,0
2025-08-21,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,535,77,0,458,0,70.0,85.0,73.71428571428571,71.78571428571429,73.83333333333333,6.623716960561162,8,3,0,0.11470192898729492,503.0,1
2025-08-22,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,458,73,0,385,0,77.0,78.0,72.57142857142857,72.92857142857143,73.43333333333334,5.967402291608086,8,4,0,0.16801864734163813,505.0,1
2025-08-23,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,385,75,0,310,0,73.0,73.0,71.85714285714286,72.78571428571429,73.63333333333334,5.937865084206703,8,5,0,0.08564805704323837,510.0,1
2025-08-24,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,310,71,507,746,0,75.0,66.0,72.14285714285714,73.07142857142857,73.8,5.941565265331784,8,6,0,0.18234127388949412,502.0,0
2025-08-25,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,746,68,0,678,0,71.0,76.0,72.85714285714286,73.07142857142857,73.7,5.941565265331784,8,0,0,0.1353615517872026,523.0,0
2025-08-26,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,678,89,0,589,0,68.0,68.0,71.71428571428571,72.21428571428571,73.7,5.7268406033957815,8,1,0,0.08191325963550677,539.0,0
2025-08-27,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,589,86,0,503,0,89.0,70.0,74.71428571428571,74.07142857142857,74.76666666666667,6.650208622688026,8,2,0,0.09600349593716898,552.0,1
2025-08-28,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,503,90,0,413,0,86.0,77.0,77.0,75.35714285714286,75.26666666666667,7.110200071372438,8,3,0,0.1934528584659834,556.0,1
2025-08-29,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,413,77,0,336,0,90.0,73.0,78.85714285714286,75.71428571428571,75.83333333333333,7.730345513509818,8,4,0,0.14444080008614169,561.0,1
2025-08-30,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,336,80,0,256,0,77.0,75.0,79.42857142857143,75.64285714285714,76.03333333333333,7.7121995551218445,8,5,0,0.17222544026353137,554.0,1
2025-08-31,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,256,64,570,762,0,80.0,71.0,80.14285714285714,76.14285714285714,76.06666666666666,7.754474071906345,8,6,0,0.18593326567175184,569.0,0
2025-09-01,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,762,83,0,679,0,64.0,68.0,79.14285714285714,76.0,74.83333333333333,7.971101651494677,9,0,0,0.11843664441291607,544.0,0
2025-09-02,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,679,64,0,615,0,83.0,89.0,81.28571428571429,76.5,75.16666666666667,8.187701847188942,9,1,0,0.14563004246156097,540.0,0
2025-09-03,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,615,82,0,533,0,64.0,86.0,77.71428571428571,76.21428571428571,75.13333333333334,8.5680854286175,9,2,0,0.15803887542565864,544.0,1
2025-09-04,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,533,94,0,439,0,82.0,90.0,77.14285714285714,77.07142857142857,75.66666666666667,8.498545447620696,9,3,0,0.18099021183176092,537.0,1
2025-09-05,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,439,70,0,369,0,94.0,77.0,77.71428571428571,78.28571428571429,75.86666666666666,9.62711372537577,9,4,0,0.13041072636385836,522.0,1
2025-09-06,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,369,65,0,304,0,70.0,80.0,76.71428571428571,78.07142857142857,74.93333333333334,9.785894760507906,9,5,0,0.19421033354066017,519.0,1
2025-09-07,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,304,61,500,743,0,65.0,64.0,74.57142857142857,77.35714285714286,75.06666666666666,10.374577973675262,9,6,0,0.15285448197450813,532.0,0
2025-09-08,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,743,96,0,647,0,61.0,83.0,74.14285714285714,76.64285714285714,74.6,11.160418677403854,9,0,0,0.18486467716096933,554.0,0
2025-09-09,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,647,86,0,561,0,96.0,64.0,76.0,78.64285714285714,75.43333333333334,11.971807542062129,9,1,0,0.09000296404058128,561.0,1
2025-09-10,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,561,89,0,472,0,86.0,82.0,79.14285714285714,78.42857142857143,75.93333333333334,11.797746106219316,9,2,0,0.13560108042137925,554.0,1
2025-09-11,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,472,87,0,385,0,89.0,94.0,80.14285714285714,78.64285714285714,76.23333333333333,11.971807542062129,9,3,0,0.10150033573710623,561.0,1
2025-09-12,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,385,77,0,308,0,87.0,70.0,79.14285714285714,78.42857142857143,77.03333333333333,11.778169413167506,9,4,0,0.18942597544891554,571.0,1
2025-09-13,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,308,75,580,813,0,77.0,65.0,80.14285714285714,78.42857142857143,77.33333333333333,11.778169413167506,9,5,0,0.10819847832240898,575.0,0
2025-09-14,MED011,Levocetirizine 5mg,Antihistamine,3.5,3,813,65,0,748,0,75.0,61.0,81.57142857142857,78.07142857142857,77.0,11.802635205842703,9,6,0,0.16555761604573294,564.0,0
